review,sentiment
"little two-person movie actually much bigger looks. many layers. ' watched , always pick something new. amazed depth acting , feel movie gotten wider release would question Alan Rickman major star",positive
"UK newspaper reviews seem concentrated fact reviewers tend know Toby Young , journalist whose real-life experiences movie based. key word "" based "" . Lose Friends fictitious romcom.<br / ><br / >Sidney Young joins prestigious gossip magazine New York , proceeds make gaffe gaffe finally Getting Right Making It. involves selling , movie serious points make journalistic integrity. However , overdone : main substance remains comedy centres around Sidney ' misadventures. script cake eats Sidney stupid , well-meaning buffoon time smart , moderately obnoxious skilled writer. contradiction never much issue , Simon Pegg ( Sidney ) projects likability well.<br / ><br / >Jeff Bridges underplays Sidney ' editor little effectively , Kirsten Dunst rather anonymous conflicted eventual object Sidney ' affections , regard Megan Fox ( plays airhead bimbo starlet ) , say : say word , Miss Fox , leave wife , sell belongings , buy plane ticket order take place side consort. course , given ' fat 56-year-old English accountant , might find offer enticing , ' table anyway. Given short career far , one might think little soon Megan Fox take role mercilessly lampoons sort actress might thought become : however , sweetly , skill , extremely sexily. girl go far.<br / ><br / >There stalwart support variety seasoned performers - Miriam Margolyes Bill Paterson UK , Gillian Anderson Danny Huston US.<br / ><br / >There several laugh-out-loud moments , smiled way through. ever , F-word makes appearances really ' need , although least couple funny .",positive
"Alien Hunter : 5 10 : every movie starts Roswell , New Mexico suck. Take Alien mixed Thing , mixed Contact , mixed things Beach , Andromeda Strain , classroom scene Raiders Lost Ark throw little Stargate boot. <br / ><br / >Derivative ' even begin describe movie. course nothing original plot wise amp gore sex right ? Nope gore blink miss affair sex tease. ( James Spader causally mentions needs shower delectable Leslie Stefanson asks join . turns down. AGGH ! ) <br / ><br / >In fact movie ever needed shower scene liven things it. mean going impossibly good-looking women white bathing suits wandering around Antarctica research base go broke.<br / ><br / >With 30 seconds actual thrill entire movie Alien Hunter remarkable serious slow going sci-fi adventure. Needed much better plot twist liven way Alien horribly clichéd artifice virtually screen time someone shares half title. <br / ><br / >I also inquired viewing Children Corn space motif. ( Note since Jason Friday 13th fame , Pinhead Hellraiser Leprechaun traveled space slay nubile teenagers cornfield ? ) characters cornfield dress like Logan ' Run extras waiting stalks come alive attack them.<br / ><br / >That however would exciting apparently movies covenant. acting mostly fine Spader reprises Stargate role Stefanson Janine Eser model latest Antarctic beachwear. John Lynch however read whole script acts like insane bad guy well story would indicate it.<br / ><br / >Alien Hunter disappointing derivative slog makes pine proper Children Corn Space movie .",negative
"hard time putting words wonderful was. see film sticks you. "" Alone "" movie ( ) . film constantly head heart. replay scenes mentally every day analyze go emotions , seeing first time.<br / ><br / >There nothing like movie. Amazing soundtrack ! ! ! ending perfect. emotionally stirring ! ! ! compelling riveting.<br / ><br / >I adored Jessica Bohl performance greatest ever witnessed. admired Brittany ' strength ( strong woman ) .<br / ><br / >The tag line "" darkest moments come life "" . never know capable doing. Everyone says oh would never , really idea would situation. capable anything movies delves straight subject. honesty movie may absolute favorite part.<br / ><br / >Thank Gorman Becherd perfect piece art ! ! ! !",positive
"love young people trapped house horrors movie. ' huge Linnea Quigley-Jill Terashita fan , lot fun actually scary times.<br / ><br / >The special effects awesome , especially Linnea ' scene lipstick towards end almost everyone dead possessed.<br / ><br / >Plenty nudity provided Linnea Jill , plenty humor , cool soundtrack , high body count , etc ... way , never seen one , try buy/watch Unrated version gore scenes rated version missing .",positive
"saw film got screwed , film foolish boring. thought ram gopal varma justify work unfortunately failed whole film got spoiled spoiled "" sholay "" . cast crew bad. whole theater slept watching movie people ran away middle. amithab bachan ' acting poor , thought movie greatest hit year film greatest flop year , sure. nobody justice work , including Ajay devagan. film ' deserve audiences. bet film flop. <br / ><br / > "" FINALLY MOVIE SUCKS """,negative
"Lorna Green( Janine Reynaud ) performance artist wealthy intellectuals local club. falls prey fantasies promise romantic interludes turn murder kills believe sex horizon. ' quite possible , form hypnotic suggestion , someone( .. possible task master pulling strings like puppet ) guiding Lorna killing comes across secluded places appears love-making begin. murders within fantasies committed , Lorna awakens bewildered , often clueless privy within dreams ever took place reality.<br / ><br / >If someone asked describe particular work Franco , ' say ' elegant &amp; difficult. , ' probably read user comments befuddled film , since large portion takes place within surreal atmosphere dream. Franco mentioned interview heavily influenced Godard early career , far film-making style , deciding abandon clear narrative structure favor trying create whole different type viewing experience. , read reaction user comments .. like decision , others find style labouring , dull , bewildering. ' first admit film head , even Franco , quizzed critics watched "" Succubus "" , admitted ' even understand film directed ! might say "" Succubus "" merely precursor admired work , "" Venus Furs "" , considered masterwork Franco-faithful , also adopts surreal , dreamlike structure protagonist ' truly know whether he/she experiencing something real imagined. sense , like protagonist , experiencing type confusion .. certainly , "" Succubus "" unconventional film-making ' given keys exactly going on. , great deal elusive dialogue ' help matters. "" Succubus "" also populated beatnik types "" poet-speak "" , Corman ' film , "" Bucket Blood "" poked fun at. personal favorite scene teases possible lesbian interlude Lorna woman meets posh party .. quite bizarre fantasy sequence mannequins used rather unusually. Great locations jazz score .. liked film , although understand receive negative reaction. Loved one scene posh party Lorna , wee bit drunk , writhing floor gorgeous evening gown others attending shindig( .. equally wasted ) rush embrace kisses .",positive
"outing Knotts includes one best sidekicks ever , Frank Welker. Welker makes film. Knotts Welker compete laughs receive plenty. Knotts works small "" "" town city run ignorant officials. things go wrong city fathers , allow Knotts take fall. Frank Welker ' character befriends Knotts together stumble together clear mess Knott ' good name. film shows usual Knott ' scared death character made famous years television film. may Knotts ' last good outing. extra 90 minutes , get good old fashioned laugh great icon , Knotts .",positive
"Emma horribly flawed film based Jane Austens classic novel. read book really ' know much plot , yet still predicted nearly entire plot. also many scenes frustrated bad writing directing. film though reason entertaining loved it. course scenes disliked majority well acted funny. Gwyneth Paltrow gives one best performances heroine Emma. film also stars Toni Collette( okay much better ) Ewan Mecgreger( also better still good ) Alan Cumming( never really impressed pretty much ) Jeremy Northam( ' performance rather wooden first look actually fairly subtle , even needed ) much better adaptations Jane Austen books one still entertaining worth watching .",positive
"hate ? Let list ways : <br / ><br / >I nothing Mary Pickford 32 year old woman playing 12 year old stupid.<br / ><br / >There ' fight scene kids throwing bricks ' considered funny --- goes 15 minutes <br / ><br / >Strange none kids even remotely hurt<br / ><br / >The title cards contain plenty racial ethnic slurs<br / ><br / >For "" family "" film fights WAY violent ( loved Pickford punching little boy ! ) humor stupid <br / ><br / >Seriously , 40 minutes gave turned off. slurs , racism little kids throwing bricks got me. Also plot could see. thing worth seeing film William Haines top leading man silent era.<br / ><br / >Just painful. Avoid .",negative
"Thank God ' based true story , story is. Populated despicable characters whose depravity knows bounds , Devil mesmerizing , jaw-dropping excursion perversion would laughable ( sometimes , even - perhaps - sickeningly tragic undercurrent human dysfunction throughout ) ' carried magnificent , overwhelming conviction stars. excellent script Kelly Masterson superb direction none Sidney Lumet ' hurt either.<br / ><br / >The main dysfunction family nature , two majorly screwed brothers ( brilliant portrayals Philip Seymour Hoffman Ethan Hawke ) deciding rob parents ' jewelry store , attempt goes pathetically awry.<br / ><br / >The story told time-shifts ( noted screen , : "" Charlie : Two Days Robbery "" , one confused ) ; people said ' like device thought worked perfectly , adding skeweredness whole affair , considering two brothers question hardly playing full decks - ' make decent poker hand save life. Throw cheesy extra tidbits : one brothers drug addict , married Gina ( Marisa Tomei , also excellent ) , affair brother , toss monumental sibling rivalry , along fact said drug addict brother hates father ( wrenching performance Albert Finney ) , apparently caused serious past pain , ' got Shakespearean/Greek tragedy hands. Proceed caution .",positive
"want everything want know WWII multiple perspectives , DVD delivers , learn new things guaranteed , much ' need documentary ' subject. Get , watch , learn it. Good school use well. bonus , watch Tora tora tora , saving private ryan , patton , band brothers , bridge far , longest day WWII epics along make knowledge WWII even complete. Sir Laurence Oliver ' voice adds overall atmosphere episode 26 part series. Seriously ' find better WWII documentary set subject. PERFECT 10 ! ! !",positive
"movie gripping start finish b/w photography American heartland stunning. feel right cross big sky country Mexico back America again. Near end movie , reflection rain Robert Blake looks like small rivers sweat tears rolling face. end , follow stairway final moment. <br / ><br / >The two criminals , performed Robert Blake Scott Wilson , Perry Smith Dick Hickock could seen street town. Hickock smiling boy next door Smith , guy stars eyes wrong side town. point made movie always surprises us criminals different appearance anyone else. Evil , even vile , part human condition. two delusional men kill entire family , looking safe ' there. run , start writing bad cheques , carving trail authorities.<br / ><br / >There many fine supporting actors. like John Forsyth detective case , Alvin Dewey. Also , Geer shines brief excellent scene prosecuting attorney.<br / ><br / >I often wanted see movie way , caught short snatches ; finally get buying DVD. result finest classic crime movie ever seen.<br / ><br / >Don ' miss brilliant movie. , great film-making .",positive
"great show total freshness innovation. usual chair ( couch woman ) host , mandatory band playing monotonous tunes , old jokes , pattern copied days Nebuchadnezzer .... probably pattern Johnny Carson , copied one , Latterman , Leno , Conan ... Daly , show seem these.<br / ><br / >I fell love show within first 10 minutes going stick it. Though ' early say , show seems devoid intellectual pretension talk shows try hard project , hope would make show different rest. hope show last long ! <br / ><br / >Returning back months , still love show , love self-deprecating humor ( example , affirmation pothead loners would home watch show Saturday midnight thus , jokes funny stoned guys ) , however , involve usual monkeying Conan ' Brien , example ( know ' cardinal sin repelled ' Brien ' antics ; really dislike style repetitiveness ) . <br / ><br / >I watched night Tom Arnold it. Ferensen ' spoof Trading Spouses ( Nanny 911 earlier episode ) hilarious. Idiot paparazzi fun , especially security guard cautions taking people ' pictures , ( mistaken ) start taking pictures shouting "" Gary Coleman "" .<br / ><br / >Added 16th April , 2007 : Coming back , left confused neighbor dog. cannot decide joke real thing. Either way , funny hell.<br / ><br / >I expect Spike Feresten read pages , maybe does. crazier bunch monkeys , would better write suggestion : would like full 30 minute show Crazy Gideon , star late night TV commercial. would like Crazy Gideon interview Spike ' talk show , sing song ( play guitar ) , skit line SNL , also answer questions audience regarding potential mayorship Los Angeles ( know , Crazy Gideon may aware , websites detailing would perfect candidate post mayor LA ) .<br / ><br / >God willing ! <br / ><br / >Returning back 14th July , 2007 : Someone wrote people praised Spike ' talkshow must bribed Spike. confess Spike really bribed , must also confess Rockefeller named last night sex Cindy Crowford .",positive
"' getting want want it. message Bluebeard ' Eighth WIfe careful wish , wish wishes you.<br / ><br / >Most men heard stories happens sexual frustration ' relieved certain part anatomy turning blue. Misogynistic pirates aside , Cooper plays wealthy man accustomed getting wants whenever wants , learning late ' expected never learning lesson runs feisty Claudette Colbert. twisted ( soul practice ) business deal , ends marring/buying intent bedding , none ( literally ) frustrates every turn , corner , room , tourist attraction.<br / ><br / >The film definite French sensibilities means strong double-entendres boudoir humor day sharp edge ' accustomed ( may enjoy seeing ) either Cooper Colbert. whole reason watched film "" likable "" actors , whole point movie ' unlikable people , least likable people developed unlikable traits protect , think , world. <br / ><br / >If accept terms ' find satisfaction witty sophisticated film ... satisfaction , said , ' about. movie cast comes around , , ... ummm ... blue moon .",positive
"read negative reviews show website quite frankly ' appalled. anyone even think Sopranos Television ' afraid ' know world come to. Let tell u something. started watching many T.V shows like Lost , Prison Break , Dexter , Deadwood even Invasion. shows lost touch first season , especially Lost Prison Break refuse watch companies took 2 genius ideas butchered making one season. Sopranos. honestly say television series ever watched enthralled season , importantly episodes. department show ' excel in. Acting- Nothing short superb. James Gandolfini one favourite actors feel acting absolutely stunning every episode , heard HBO wanted Ray Liotta play Tony felt would ' better choice , however watching first episodes , knew HBO done great job casting James Tony. raw emotion displays superb. everyone else , Edie Falco , Michael Imperioli , Lorraine Bracco , Dominic Chianese ( remembered Johnny Ola Godfather Part 2 ) personal two favourite characters Tony Sirico Steve Van Zandt Paulie ' Walnuts ' Gualtieri Silvio Dante. actors perform best quality , giving excellent performance episode. story , never sucked T.V show before. story nothing short excellent. episode directed superbly Score show fantastic. feel Sopranos one show watch never get bored of. got everything hilarious humour brutal violence , nonetheless always best thing ever grace Television , challenge anyone find real flaw show. say violent , feel character Tony immoral , mean mafia show end day , ' think characters going honest loyal God. implore everyone watch show believe , ' hooked first episode , even gotten friends firstly refused watch show , hooked it. Trust say show Godsend compared crap comes T.V. ' watched first season , ' inevitably agree say show dominates Television , T.V show current future ever upstage marvel Sopranos .",positive
"' give negative rating could. went movie expecting much , open mind. whole thing stupid ! snakes obviously fake first two things bite boob guys johnson. Oh original ; 12 year old boy might laugh that. idea movie became popular. Seriously , worst thing ' ever seen. ' entertained , ' funny , ' even bored ! ' anything. ' even bad good , ' bad. Ridiculous actually. Please waste money movie. ' even rent movie. clue ' getting high rating .",negative
"people totally unaware movie exists. Fox , paid Judge make , kept quite awhile spent nothing promote it. guess made many people think one garbage movies flushed late summer. Well , tell funny rather frightening look future hard believe. Basically , Judge puts forward notion stupid outbreeding smart wide margin. stupid getting stupid , basically spending time watching TV sex , produces stupid people. 2500 , person average intelligence today , appear genius , talks "" faggy. "" Seriously , really hard believe. Oh sure , future painfully funny ridiculously stupid , still plausible. Luke Wilson great time traveling army guy , hopelessly trying get back comfortable time. story gain cult status numerous funny one-liners , like "" family style "" "" hey man , ' ' bating ! "" funny movie rather sharp social commentary American society seems fatuated self pleasure , comfort stupidity , guarantee buying DVD first day comes watching .",positive
"great , ridiculous horror movie captures essence mid late 80s ' obsession evil metal music supposedly was. remember freaked metal teens kid. ' help found desecrated grave hometown ' graveyard ten. Turns weird metal kid dug old bodies used bones weird sacrifice satan. maybe stuff like deterred metal awhile , love , 24 year old.<br / ><br / >I bought DVD used 6 bucks expected suck due lame cover , surprise , ruled. extreme demonic power metal. gotta love scene guitar shoots lazers vaporizes headbangers crowd. movie awesome , love 80s metal bad movies , one ' you. 9/10 !",positive
"quite good Murder Announced , delightful almost surpassed book , excellent adaptation. know , huge improvement Geraldine McEwan version. ' take pride bad mouthing Geraldine McEwan adaptations , two three surprisingly good , others started well ruined either poor script , confusing final solution both. Geraldine McEwan version suffered plodding pace , problems , would consider second worst ITV adaptations , worst Sittaford Mystery , even merits turned dull confusing. adaptation book Nemesis huge improvement , respects book , despite liberties , pretty much rectifies problems ITV version had. Despite added character Lionel coming across rather irritating , written acted , one two moments sluggish pacing , solid adaptation decent book. beautifully filmed , nice photography period detail , music always excellent. performances wonderful time around , make general well-done script , Joan Hickson brilliant always Miss Marple , solid turns Liz Fraser , Helen Cherry , Joanna Hole Anna Cropper. Margaret Tyzack outstanding though chilling moving performance Clothilde. Overall , well worth watching , better recent version pretty much departments. 9/10 Bethany Cox",positive
"Good Lord , THINKING? ? ! ! ! ! ! ! spoiler warning , even though ' think ' really matter. ' seeing piece trash anyway.<br / ><br / >A group handpuppets go chasing group really stupid people , go really stupid hunt try kill , puppets complicate things letting live really stupid fantasies. words , whole thing really stupid.<br / ><br / >You KNOW bad even Mike Bots ' save something ! ! ' ! know , lines funny , like add sign "" HIT "" hand comments , , geez , pretty dang sad.<br / ><br / >All say WATCH PIECE CRUD. WORTH EYES .",negative
"heard ( read ) many good things Weeds looking forward getting hooked another great cable Series ( like Entourage , Sopranos Mad Men ) slowly eroded away episode watched Season One. ( ' make past first six episodes ) <br / ><br / >The writing unoriginal , contrived portrayal Blacks embarrassing. dialog felt forced , like writers trying way hard clever hip . rare moment actually emitted audible laugh.<br / ><br / >The characters never developed enough care , selfish unappealing. absolutely HATED addition Brother-in-law ( hauled away Catch Predator ) removal Hodes ' daughter Quinn cast sending boarding school Mexico unoriginal cliché , conclude writers testing viewer ' loyalty.<br / ><br / >Episode episode liked characters less ' get past many technical flaws story line.<br / ><br / >Add heard Season Two ' good , lost motivation continue watch play out.<br / ><br / >If ' fan good casting writing , suspect show challenge like , unless course ' stoned bets .",negative
"movie among favorite foreign films , others Amilee Life Dog. similarities movies many great foreign films , takes mundane slice life transforms profound heartfelt lesson. <br / ><br / >In Japan , man bored mundane life rut married life , sees beautiful Japanese woman staring window dance studio. instant takes train pass , enthralled her. beauty , faraway glance , connection discover share ? <br / ><br / >Shall Dance memorable wonderful characters deal painful realities transcending world dance. Breaking traditional moulds stereo types Japanese society , risk happiness find joy far away. one movies magical meaningful , , transcends mundane showing true magic miracle life .",positive
"film value , excellent way get overview novel preface reading it. summer 1968 saw film NYC ; fall graduate school , read book first time. pleasure reading novel memory scrupulously detailed film. better worse -- ' read taught novel three decades -- Milo ' Shea still Leopold Bloom .",positive
"film lyrical romantic memoir told eyes eleven year old boy living rural Cuban town year Castro revolution. obviously genuine worthy labor love. <br / ><br / >The names CUBA LIBRE CUBAN BLOOD merely attempts wrongly market action film. DREAMING JULIA makes much sense. common European cinema RAMBO revolution merely inconvenience people ' daily lives pursuits. fact alone makes film honest works dealing time period Cuban history.<br / ><br / >The excessive use voice-over narrator undermine story film makes unqualified clips Hollywood films say much visually narrator could.<br / ><br / >The comparisons CINEMA PARADISO fair game film wax melancholy movies , underlying pain loss lifestyle surpasses lost love. <br / ><br / >The revolution , like film JULIE , never seems ending .",positive
"saw ZP first released found major disappointment. script seemed forced arch fakey ' 60s. ' politics upfront ridiculous. let ' face , still love-spell known BLOWUP : still ' completely shaken it. "" love "" twisted sorts nostalgia evokes , oh well . . . Good Luck ! <br / ><br / >But time marches time kind ZP time teacher me. revisit film every ten years gets better better age. ZP ' "" experience "" really linked BLOWUP creator , late , great Mr. Antonioni.<br / ><br / >Twelve years ago , great good fortune see absolutely pristine print , projected correct size ( immense ) , restored Italian government cultural agency knows good work art see knows importance keeping thing beauty good shape. day remember gasp audience first shot Death Valley appeared. like thousand volt visual shock Antonioni intentionally delivered wake us new level awareness. indeed follows point entirely different sort "" place "" .<br / ><br / >What astonishing film coming own.<br / ><br / >I remember second time around seeing --- early 80s --- begun feel affection towards film whole towards Daria Mark particular. Whereas , two seemed like smart-alecky shadow version Zefferelli ' Olivia Leonard ( read : Romeo Juliet ) engaging --- particularly Girl insistent slo-motion-ality. She-took-her-time . . . Live. Everything , EVERYTHING dies around her.<br / ><br / >Upon exciting theater daylight Reality quickly began erase new found "" enjoyment "" . encroaching shoulder-padded , big haired 80s whispered "" ' hippie fantasy --- let go "" <br / ><br / >The force Antonioni ' vision , realised , already worked inside FIRST time around answered "" 80s "" "" Uh-Huh "" guarded "" love "" secretly , possessively jealously.<br / ><br / >But , , good art lives inside , , wish way "" loves "" back : secretly , jealously , possessively. get "" changed "" .<br / ><br / >Was thrilled see Turner Classic Movies decided show ZP March lineup. Undoubtedly , ZP must seen gigantic screen truly take constructed environment. , hey , sometimes even glimpse Beloved newspaper photo better glimpse all.<br / ><br / >Today reality hit , ZP withdrawn mysteriously replaced whiney antics ALICE ' RESTAURANT.<br / ><br / >So , still "" difficult "" , "" disturbing "" , "" "" ?<br / ><br / >Maybe ' , good art , Lives everything dies around it. <br / ><br / >Peace .",positive
"strange occasionally elegant exploitation movie real story , benefiting stunningly ravishing lead actress handful nice , gruesome make-up effects. Daniella beautiful twenty-something girl , carrying trauma raped age 13. Nightmares hallucinations lead believing ' reincarnation female ancestor said werewolf. kills brother-in-law nightly encounter gets submitted hospital. escapes , however , randomly devours men whilst run police detectives , doctors relatives. ' pretty look listen ( really great soundtrack ) , absence plot continuity become irritating quite fast. Luckily enough , leading lady Annik Borel rarely ever wears clothes fills boring moments dancing naked around fire. film long , weird forgettable. biggest surprise comes end , suddenly blue , director Rino Di Silvestro tries make us believe movie based true facts. Yeah , right ...",negative
"interesting , hard find movie early 70 ' starring Jan Michael Vincent young man ' make cut marine. Dressed ' baby blue ' outfits humiliate sent home , failed recruits sent packing. Vincent stops bar runs young Richard Gere returned tour Pacific hard-core Marine ' Raider ' . Gere ' character already jaded contemplating desertion , takes advantage Vincent ' innocence , stealing ' baby blue ' uniform getting drunk beating alleyway. Vincent ' character , whose name Marion , takes Gere ' outfit suddenly transformed Marine ' Raider ' . Marion hitch-hikes way Wyoming stops little Norman Rockwell-like little town. local café meets Rose Hudkins , immediately catches eye. Staying Hudkins parents , Marion attracts sorts attention towns folks. Mr Hudkins suspects Marion wonders Marine ' Raider ' could still innocent. story also brings Japanese Internment Camps , towns folks go ' hunting ' 3 escapees. Marion shot accidentally hunt. ' still happy ending , befuddled bit. would preferred little drama ! Anyway , captures JMV peak 70 ' performances. BUSTER BILLIE , BABY BLUE MARINE WHITE LINE FEVER mid-70 ' amazingly good JMV performances. action star heart-throb time ! ! ! made lot quality movies career , continued mid 80 ' great TV show Airwolf. good job ' Hedge ' , quietly observing way people treat ( uniform ) travels across country. must performed stunt work well- harrowing river scene end movie-and looks like ' guy getting tossed river ! really , height popularity , movie could done much JMV ' talent looks. Innocence interesting. Evil , explored "" Buster Billie "" , much dramatic ! Anyway , Glynnis ' Connor delightful Rose. whole look movie like Norman Rockwell painting. outdoor scenes gorgeous - must filmed Canada .",positive
"Johnny June Carter Cash financed film traditional rendering Gospel stories. music great , get real feel world Jesus looked like ( ' ) , June gets part Mary Magdalene passion. Cash ' narration good too.<br / ><br / >But .... <br / ><br / >1. actor played Jesus miscast. 2. edge story like Cash puts faith based music. 3. uncompelling , doubt ' see ever widely distributed again.<br / ><br / >I ' love buy CD.<br / ><br / >Tom Paine Texas , USA",positive
"Jäniksen vuosi one Jarva ' political movies. takes stance strongly modern day society ' authority status life common man , estranged men nature completely. challenges whole concept freedom wealth welfare society.<br / ><br / >Vatanen ( Antti Litja ) - smothered buy concrete jungle rules regulations - tries rattle chains society escaping wilderness northern Finland - realize concept ' free country ' ' unambiguous , words , society common man balls.<br / ><br / >Still thing makes Jäniksen vuosi exceptional - besides visual humouristic brilliance - seems illustrate whole political atmosphere Finland 70 ' , well whole identity Finland nation. Vatanen like archetype classical finn solitudeness social distantness. Since nature always played important role national identity us Finns , whole idea slowly taken away modern society makes Jäniksen vuosi emotionally exceptionally moving .",positive
"love Jamie Foxx.<br / ><br / >And enjoy 99 % movies see.<br / ><br / >And walked one.<br / ><br / >Now , admit , may something two middle-aged white women back theatre laughed every little thing ( "" Oh , Jamie ' knocking door ! HEE HEE HEE ! "" ) , ... incredibly annoying. could sustained camera shot , camera shot conventional angle ... everything in-your-face , loud , annoying.<br / ><br / >The bad guy tried smooth Malkovich-like , point , ' old tired. brought nothing new interesting. characters , many lines saw coming , many ' heard , many "" tough guy "" lines ... ' mind sort thing , really , long ' bit originality it. fact , pretty much entire supporting cast sucked.<br / ><br / >I love Jamie Foxx , think ' really funny , thought funny movie ... nearly funny enough endure everything else. <br / ><br / >This movie needed less shoot-em-up , less annoying camera shots , emotion , feeling , Jamie Foxx. gave 2 .",negative
"seeing Dick Tracy 6.99$ bin Future Shop decided give go previous knowledge big fan Mafia Crime movies. surprised see fun , smart entertaining movie solid performances throughout. movie moves along well , course another solid performance Warren Beatty , real standouts film Al Pacino Madonna. happy find Pacino nominated performance top gangster trying take city. Madonna great damsel distress , really impressed added depth performance. go attitude wanting watch fun , smart movie great acting solid script give Dick Tracy try. ' think disappointed. Watch cameos Paul Sorvino , James Caan , Kathy Bates Dustin Hoffman among others .",positive
Send freezer. solution two butchers find discover popularity selling human flesh. incredible story humor possible allegories make much horror film. complex characters defy superficial classification make story intriguing worthwhile - stand it. Definitely dark film also bit redemptive .,positive
"Wow ! picked rental shelf loved Robert Carlyle Jonny Lee Miller ' Trainspotting. ' phenomenal movie ; action , romance , suspense , intrigue wit. ' laughing , edge seat. definitely film would recommend people appreciation intelligent dialogue fresh perspective 18th century. film everything keep happy !",positive
"' know people criticise show much.<br / ><br / >It great , funny show - probably right material mainstream prime-time , still ... <br / ><br / >The family dynamics funny , see comedy shows. supporting characters absolutely hilarious. plots individual episodes frequent Siegfried &amp; Roy jibes average , ever often sub-plots one-liners make roll floor laughing.<br / ><br / >This show well worth 8 Pounds paid it.<br / ><br / >rating : 8/10",positive
"Mexican Werewolf Texas set small border town Furlough Anna ( Erika Fay ) lives , best friend Rosie ( Martine Hughes ) &amp; Mexican boyfriend named Miguel ( Gabriel Gutierrez ) determined track beast terrorising town , killing livestock &amp; several residents including friends. Local Mexican legends speak Chupacabra , evil creature myth &amp; legend. Erm , ' struggling much else actually happens ... <br / ><br / >Written &amp; directed Scott Maginnis ' beat bush &amp; simply say Mexican Werewolf Texas awful , period. script ever mentions word Werewolf &amp; rest time ' referred Chupacabra , fact suspect ' really conceived Werewolf flick all. ' Werewolf ' creature looks mostly hairless &amp; like vicious dog , reference anybody changing full moon &amp; actually attacks day couple occasions , transformation scene &amp; end killed ' change back anyone either. honest apart title ' nothing indicate Werewolf film &amp; even title rip-off highly popular American Werewolf London ( 1981 ) . type home made crap personally think killing horror genre , long since true low budget horror classic like Dawn Dead ( 1978 ) , Evil Dead ( 1981 ) , Halloween ( 1978 ) Friday 13th ( 1980 ) made shoe string budgets , maybe Blair Witch Project ( 1999 ) ' recent years &amp; crap like Mexican Werewolf Texas absolutely chance ever considered classic. character ' awful &amp; things happen around , dialogue rubbish , pacing terrible , story sucks &amp; virtually sent sleep &amp; whole film crap , ' sorry ' know else describe it.<br / ><br / >Director Maginnis nothing make watchable , ' annoying hand held camera type cinematography could easily give someone headache &amp; quick ' blink &amp; ' miss something ' editing annoys &amp; irritates equal measure. ' scary , ' nudity , ' tension atmosphere &amp; special effects awful. monster really look poor &amp; ' wonder Maginnis keeps shadows cuts scenes quickly never get good look it. ' virtually colour picture either , ' either almost pitch black saturated desert sand oranges makes thing eye sore well. gore consists fake guts ( blink &amp; ' miss ! ) , bloody wounds &amp; severed arm , big deal.<br / ><br / >With supposed budget $ 300,000 admit budget low simply refuse accept making rubbish film , plenty low budget horror flicks make meagre budgets go far. whole thing look home movie , style &amp; throughly bland &amp; dull look at. acting sucks although probably already knew that.<br / ><br / >Mexican Werewolf Texas probably con people renting/buying/watching might mistakenly think ' sequel John Landis ' classic certainly ' &amp; ' even proper Werewolf flick either. ' fooled awful &amp; ' fed waste time/money home made amateur crap like .",negative
"found surprisingly light-handed touch 1950 ' culture-clash movie. John Wayne would hardly one ' first choice cultural attache , diplomatic good intentions bull-run Harrods. time left play part far passive usual bluff persona , accomplished task style. Duke guy really could act well. facial expressions body language could extremely subtle.<br / ><br / >Despite considerable presence actor terms screen time , failed dominate movie. Many good intentions came cropper. authority nobody , intermittent narrative provided titular geisha barbarian.<br / ><br / >The story American attempts curry favour isolationist Japan one political intrigue rather swashbuckling hell-for-leather battles. cannot comment accuracy research strangeness Oriental culture western sensibilities demonstrated well. great deal minutely-choreographed ceremony entailing looked observer like authentic costume props. set pieces complex detailed. lot money thought applied it.<br / ><br / >The fractured romance Wayne geisha added little extra element , stopped movie becoming political flag-waving effort. Script good without wordy. great deal Japanese dialogue , lengthy periods translation ' interfere narrative. nice see plenty genuine orientals set. Whether Japanese , ' say. anyway looked part. least leads played cross-dressing Caucasians , unlike efforts ' Blood Alley ' ( yes , know Chinese ) ' Inn Sixth Happiness ' even ' King ' .<br / ><br / >Frankly , enjoyed movies. script better start. never liked songs ' King ' , ' impressed heavy-laden anti-communist subtext ' Blood Alley ' . confess never seen work found compared favourably many Duke ' popular outings.<br / ><br / >Recommended .",positive
"glad came across short film. ' always disappointed short films hard come across , saw saw nominated Live Action Short Film Academy Awards , pleased actually film rooting for.<br / ><br / >The plot pretty simple , director , writer , star Nacho Vigalondo tried coming reason people would suddenly break song dance number like movie musicals. result extremely entertaining song actually really catchy.<br / ><br / >It ' well made short film , well edited actors great job. last shot film perfect.<br / ><br / >I highly recommend film .",positive
"thought starting movie might good one , started found really awful. said movie made Afghanistan think 95 % movie shot India. see Indian made cars. see lars drinking bisleri( Indian water brand ) , Hindi written road , also see temples Afghanistan *hahah* really funny many stuff proves shot Afghanistan. think one waste his/her time watching movie .. pure time waste .. would recommend something else instead watching movie may might heart better idea ' watch waste time",negative
