review,sentiment
"Anyone lived age Revenge Nerds Girlpower appreciate film. one film delivers everything want "" spring break movie "" PLUS make fun college film genre. ' funny , ' got cast die ( Amy Pohler ! Rachel Dratch ! , Sophie Monk ! , Parker Posey ! Jane Lynch ! Amber Tamblyn ! Missi Pyle ! ) guaranteed make laugh loud. Writer/ actor Rachel Dratch comic genius Sophie Monk great villain. Wilson Phillips ! OMG ! ( ' repeating ... ) live girl like Miranda July feel like eating ice cream pretending ' dumb .",positive
"Arguably finest serial ever made( argument thus far ) Earthman Flash Gordon , Professor Zarkov , beautiful Dale Arden traveling rocket ship another universe save planet. Along way , spellbinding , spectacular , action-packed chapter Flash friend along new found friend Prince Barin , Prince Thun , awesome King Vultan pool resource together fight evil army merciless Ming Mongo jealous treachery daughter Priness Aura( ' car ! ) . serial cut serial term plot , acting , budget - mile ahead areas. Produced Universal Studios many former set disposable like laboratory set Bride Frankenstein Opera House Phantom Opera name few. production value across board advanced , humble opinion , 1936. costume worn many strange men woman really creative first-rate. get hawk-men , shark men , lion men , high priest , creature like dragon , octasacks , orangapoids , tigrons( oh ! ) many , many fantastic things. believable first-rate special effect ? way. 1936 impressive. musical score awesome chapter beginning well-written , lengthy enough revitalize viewer memory former chapter , expertly scored. Director Frederick Stephani great job piecing everything together wonderfully creating worthy film Alex Raymond ' phenom comic strip. Lastly , acting pretty good serial. often serial either name talent surrounding one two former talent - everyone ability. ' get wrong , ' Shakespeare troupe mean , Buster Crabbe workmanlike , likable job Flash. ably aided Jean Arden , Priscella Lawson , rest cast general two performer standing out. get two let add another reviewer noted , must amazing serial get Hayes Office. see flesh Flash Jean Rogers Priscella Lawson movie decade later. short Crabbe( unfortunately u Professor Zarkov( ( Frank Shannon ) ) wear form-fitting pair short guy wear. girl wearing mid drift throughout absolutely beautiful Jean Rogers may limited acting talent blonde bombshell. Lawson also sultry sensuous beautiful. two actor make serial Charles Middleton Ming : officious , sardonic , merciless , fun. Middleton class act. Jack "" Tiny "" Lipson play King Vultan : boisterous , rousing , hilarious - symbol pure joy life every essence hedonism. Lipson steal every scene in. plot meander , , everywhere - Flash Gordon penultimate serial , space opera , basis load science fiction follow. Excellent !",positive
"say event 9/11 ' hit saw documentary. took year come grip devastation. one changing station radio channel TV talk towers. sick hearing it. aired TV year day later , bawling eye out. first time cried since attack. highly recommend documentary. watching TV , 5 year later , still cry tragedies. fact contains one video shot first plane hitting tower amazing. accident , look got them. two brother make want help .",positive
"Perfect movie rare. Even favorite film tend flaw - Rear Window look little stagey time , Chris Elliot ' character Groundhog Day ' work , music score Best Years Lives cheesy , beginning Nights Cabiria little slow - film perfectly executed start finish. <br / ><br / >The script brilliant , acting superb around ( although Reese Witherspoon Sam Waterston amazing , whole cast shine ) , directing photography inspired , music score touching without intrusive ( like Miramax score manipulative ) . Every sad moment truly moving , every light moment make smile. truly one best film ever seen wish film like it. <br / ><br / >I glad Reese Witherspoon gone stardom film , sorry see recent movie much escapist silly serious film real people , real feeling real problems. Brilliant ! must-see .",positive
"one 5 worst movie ever made. plot looked intriguing like Passenger 57. latter movie somehow worked lot better. plot worked worst possible way. awful moment movie , flight attendant standing opened doorway flying 747 trying close door without sucked 250 mile per hour wind ? ! ? Thereafter land aircraft mile starting 8000 foot , thats impossible even 747 pilot thousand hour experience. runway ( perfectly straight course ) instructed pull flap , HUH ! ! Come flap ensure lift low speed , runway use thrust reverse engine give maximum power ! go little mostly big mistake movie , reply would become size English dictionary. movie want miss , take word !",negative
"regardless anyone say , b-movie , effect poorly done .. ' vampire fanatic , suppose would OK , 10 10 , others cant sincerely mean that?. view movie , read book , effect character important , well story. story good , ' carry film , wonder low rating all. write chose see movie saw good review IMDb , got severely disappointed. ' get wrong , thought blade movie awesome , loved underworld movie , character ' close. make vampire poorly done , effect worse. sucks. might gotten disappointed read review told great was. reviewer must something production company something , seriously , think awesome , ' care acting make up. better book. 3 10 OK story ..",negative
"want much believe quote ( specifically , English subtitle translation ) , actually written , spoken , rejection letter publisher sends protagonist , meant self-referential tongue-in-cheek manner. , director Leos Carax apparently neglected inform actor true nature film. dreadfully earnest portrayal conclude Carax actually take seriously , else much disdain everyone , especially viewing audience , ' bothered letting anyone joke.<br / ><br / >Some auteur able get away making oblique , bizarre film élan unique personal style ( e.g. , David Lynch Alejandro Jodorowsky ) . Others use subtler approach still weaving surreal element fabric story ( e.g. , Krzysztof Kieslowski , David Cronenberg ' later , le bizarre work ) . Pola X , Carax throw disjointed mess viewer dare find fault it. Well , : pacing erratic choppy , particular continuity often dispensed ; superfluous character abound ( e.g. , Gypsy mother child ) ; performance overwrought ; lighting often poor , particularly oft-discussed sex scene ; unconnected scene thrust film discernible reason ; list go on.<br / ><br / >Not completely negative , noted uplifting exceptions. liked musical score , even cacophonous industrial-techno music played sprawling , abandoned complex main character retreat second half film ( perhaps reference Andy Warhol ' ' Factory ' ' 60 ? ) . Much photography countryside beautiful , obvious attempt contrast grimy city settings. , even well middle-age , Cathering Deneuve show still ' ' . performance also one among major character ' sink bathos.<br / ><br / >There earlier time would regard film "" Pola X "" charitably. Experimentation admirable , even experiment ' work. Carax try nothing new ; film pastiche element borrowed countless earlier film , several decade movie-viewing literally thousand film later , simply longer patience kind unoriginal , poorly crafted tripe. early moment 21st century , one left asking : exception Jean-Pierre Jeunet , *any* director France know make watchable movie anymore ? Rating : 3/10 .",negative
"' hard praise film much. CGI dragon well done , lacked proper modelling light shadow. Also , footage used endlessly dragon stomping corridor becomes slightly tedious.<br / ><br / >I amazed see "" Marcus Aurelius "" acting credit , wondering ex-Emperor Roman Empire acting film ! Like "" Whoopie Goldberg "" must alias , one blame using one appears stinker.<br / ><br / >The story might interesting , acting flat , direction tedious. MUST watch film , go around friend ' house get drunk - ' enjoyable .",negative
"remember going see movie summer ' 78 parent , pretty time. course , seven time.<br / ><br / >Right Jackson movie came , wife rented movie since never seen feeling nostalgic.<br / ><br / >Ralph Bakshi ran money mid-way animation process movie , forced drastically cut corner production. Since movie done primarily rotoscoping , animation technique people budget , saying something. Much movie animation loosest sense word. scene obviously people standing front screen , maybe animation effect superimposed top them.<br / ><br / >Because budget constraint , movie -- already compression "" Fellowship Rings "" part "" Two Towers "" -- pared even more. get sort like film-strip version Cliff Notes books.<br / ><br / >Its bad , though , animation brings warmth , found lacking Jackson movies. nice imagine could like decent funding.<br / ><br / >This movie also noteworthy sequel never came. Several year later , half-hearted half-hour long TV special aired , meant wrap thing up. say musical .",negative
"finished watching 2FTM. trailer intrigued much actually went see opening weekend , something never do. Needless say disappointed. story much potential ' frustrating see get screwed up. really feel problem movie directing Matthew McConaughey. First MM hater , thought awesome Reign Fire Lone Star. enjoyed performance movie without see shirt 3-4 times. Yes get good-looking guy nice body , think people knew 10 year ago came scene Time Kill. Showing shirt pumping iron like sweaty madman 3-4 time movie totally unnecessary. think one time would sufficient. ' surprise threw unnecessary scene girlfriend wife would willing tag along significant , woman want see movie sport gambling , unless ...... Enough , let ' get role. feel acting forced ' seem comfortable. know character supposed charming southerner , line corny cheesy. almost like referencing Days Confused line time ! short , ' like character even though supposed to. accent , shirt , corny pick line , weak sale pitches. character much tool , Brandon Jonathan. Pacino Assante great , ' surprise. Piven fun watch Arie .... oooops mean Jerry. feel movie commercial put together poorly. ' insulting could take great story , throw crap ingredient try make box office success. 1. Cool story appeal male man 2. Hunky Hollywood actor female woman ( make sure numerous scene shirt lifting weight ) 3. Al Pacino 4 great speech scene , 25 great one liner 3. Every character shall dressed thousand dollar suite extremely dark tan 4. Jeremy Piven play character Entourage Old School 4. Throw Armand Assante seal deal 5. Plot , good writing , character development , intelligent casting unnecessary<br / ><br / >This good enough people , ! Anybody disagrees , ask self this. Would movie much better : A. Directed Sodeberg B. DeCaprio Ed Norton Brandon instead MM<br / ><br / >I probably part minority thinking movie sucks. realized woman next started cry ridiculous ending scene Pacino shedding fake tear embracing Russo. financial success movie ensure one thing. movie going public get movie going public want , big budget crapola .",negative
"watching sci-fi channel steaming pile crap came on. bad Wynorski ' "" Curse Komodo "" , still suck ... BAD. Wynorski us island "" Curse Komodo "" , well actor house. effect top notch ( suprising ) thats ........ ' know else say movie ....... oh yeah ! "" Curse Komodo "" , government get involved decides bomb island ! Also .... saw part laughed hysterically ... KOMANBRA ! ! ! ( part man , komodo cobra ! ) . Overall movie utter crap even bad movie standards. remember Jim Wynorski anything movie .... steer clear .... avoid falling asleep keep repeating "" ' almost .. ' almost ... "" . 0 5 .",negative
"heard Driving Lessons ITV advert , honest , ' know much would like it. switched TV last night totally surprised. Driving Lessons modest , simple film draw right start. Rupert Grint play part socially awkward teenager Ben brilliantly. ' definitely one look future. Dame Eve Walton played fabulous Julie Walters. loved simple plot way actor portrayed character great sensitivity. highlight film , Evie ' rather colourful poem. show friendship form unlikely pairs. opinion , watching Driving Lessons great way spend 2 hours. scenery also striking , especially countryside. Anyone call sparkling comedy forgettable , strongly disagree",positive
"Greta Garbo ' first talking picture , MGM wisely chose Eugene ' Neill ' Pultizer Prize winning 1921 play ANNA Christie. <br / ><br / >Also wisely , producer backed Garbo one two member Original Broadway Cast ( George Marion Anna ' father , Chris , James T. Mack Johnny Priest - transmuted "" Johnny Harp "" film offend ) . <br / ><br / >This little change interesting. Like many film accused ( want MOVIES MOVIES ignore origin ) "" little filmed stage play , "" problem play movie maker ' faithful property. diluting great cinematic stage work ' offend anyone , opening COULD , many lose quality made piece worth filming first place. <br / ><br / >Fortunately , respect studio ' Neill Garbo allowed ANNA Christie survive normally destructive process admirably Frances Marion ' generally sensitive screen adaptation. Wonder wonder , Marion even allows POINT scene Garbo ' Anna reveals past "" farm "" man badly want marry father sent tact ! League Decency must thought ! <br / ><br / >The source play ' greatest problem always Chris ' friend Marthy tends walk away first act disappears last two Anna take stage - two side genuinely good woman men ' always recognize. <br / ><br / >The perfectly cast Marie Dressler ( cut teeth Broadway stage well going Hollywood ) perfect balance Garbo ' Anna area well fast moving film 90 minute , ' allow u much time miss - one benefit atmosphere shown rather eloquently described original - screenwriter Marion wise enough stray ' Neill bring Dressler back touching scene two third way film remind many Julie Laverne ' second act appearance SHOW BOAT. <br / ><br / >Anna Marthy ' early scene together screen ( 16 minute film ) taking ' measure setting tension rest story among affecting scene entire piece. missed. <br / ><br / >ANNA Christie great tragic play good film drama. ' hard imagine latter day remake , would almost certainly lose grit atmosphere 1930 remake ( first filmed without sound 1923 - also George Marion ' original Broadway Chris ) could improve excellent filming. <br / ><br / >The internal scene hew closest play , exterior ' missed anyone eye atmosphere. background screen work modern technical standard , background give better glimpse film era actual world screen play set ( especially New York harbor ) .<br / ><br / >Nearly Garbo ' naturalistic performance sound era held superbly ( often parodied death scene CAMILLE , 7 year later , occasionally draw snicker heavy handed direction parody ) , ANNA Christie , together variety 1932 film , MATA HARI GRAND HOTEL , sublime Lubitsch touch 1939 comedy , NINOTCHKA ( "" Garbo laugh ! "" ) , surely stand best.<br / ><br / >O ' Neill fan taken play edge lauded "" sea play , "" track fine World War II shaped film released year U.S. entered conflict , LONG VOYAGE HOME ( 1940 ) . almost skillfully drawn sea play one ANNA Christie , feature youngish John Wayne one rare non-Westerns supporting fine cast veteran actor showing way .",positive
"Let set scene. school holiday absolutely nothing movies. friend deciding see. look movie starting soon "" Grinch "" come up. buy ticket knowing expect. got roller coaster fun.<br / ><br / >Jim Carrey ( may add No.1 actor whole world ) absolutely magnificent Grinch Ron Howard ' best movie ( next Apollo 13 ) . way movie made , scenery , actor , prop music amazing. really brought childhood movie life.<br / ><br / >The story based upon story grinch. know Grinch horrible person ' stand christmas. life high whoville never mingled well townfolk. one little girl going change Grinch ' look life others drastic way.<br / ><br / >Cindy Lou ( played adorable new actress Taylor Momsem ) meet Grinch find kind part straight away. attempt break barrier help Grinch move mingle town people.<br / ><br / >All movie barrel laugh whole family kid parents. SOLID 10/10. Well done Jim.<br / ><br / >",positive
"long-time fan Star Trek series , found disappointing episode , wonder liberal use "" flashback "" featuring Riker ' exploit , positive ( largely romantic ) negative ( lot pain , crewmate ' death ) money-saving device , many "" bottle show "" ( episode scene take place Enterprise ) . Diana Muldaur( also appeared least twice original series ) deserved better final appearance character , Dr. Kate Pulaski. Loyal viewer ( Star Trek world , kind ? ) also shortchanged. last episode second season ; thus , season ended "" bang "" "" whimper . """,negative
"TV-series one one loved kid. Even though see pink-shaded glass nostalgia , still tell quality show , educational still funny. seen original French version , Swedish. idea good dubbing , long ago remember.<br / ><br / >The premise show show body works. swear , school still ' taught half know show. also tied thing , like happens eat unhealthy food ' exercise , nice example within body. want another bar chocolate know miniature virus tank invade ? : cartoon looked nice , kid friendly course , done care. Cells , virus , electric signal brain , antibody everything else represented smiling cartoon figure , looking pretty much ' expect look like animated body.<br / ><br / >This , series history( especially environmentally scary finale ) key part childhood. ' happy found .",positive
"Fans HBO series "" Tales Crypt "" going love MOH episode. know basic archetypal story classic EC comic based , recognize one right bat.<br / ><br / >Underrated indie favorite Martin Donovan ( also excellent writer - co-author screenplay APARTMENT ZERO DEATH BECOMES ) kind guy whose everyman good look go either way. could play really nice misunderstood guy-next-door , play role creepy undertone corrosive sleaziness. case RIGHT DIE , take latter approach , definitely works.<br / ><br / >Donovan doctor recently affair slutty office receptionist ( Robin Sydney ) , much displeasure inconsolable , unforgiving spouse , Abbey ( Julia Anderson ) . two get involved terrible car accident returning unsuccessful weekend "" making , "" ' horribly burned fire , ' reluctant pull plug , without enthusiastic nudging even sleazier lawyer best buddy ( Corbin Bernsen , looking worse wear days. ) <br / ><br / >But Abbey ' never one give without fight , ' EC-theme episode come in. Cuckolded husband - wife - always genre ' favorite subject matter spooky ( OOKY ) supernatural shenanigan , case definitely exception. anything , ramped-up quotient sex gore must Bill Gaines cackling glee mausoleum somewhere.<br / ><br / >And ' mention John Esposito ' original script give adultery angle slight twist. ' realize ' watching know half story , close end ... ( think LIES BENEATH gut gazongas , ' there. ) <br / ><br / >Not bad effort , best lot , either. least Rob Schmidt display touch flair direction , especially scene make cell phone picture messaging truly horrifying experience indeed ! MOH episode , one following prevalent theme season flaying dismemberment , extremely squeamish need apply .",positive
"Dirty War absolutely one best political , government , well written T.V. Drama ' 25 years.<br / ><br / >The acting superb , writing spectacular.<br / ><br / >Diry War reveals true side ready respond Nuclear , Biological , Radiological Terrorist Attack American soil.<br / ><br / >Dirty War made major motion picture - ' good ! highly recommend great drama everyone desire know truth.<br / ><br / >This T.V. drama reveals British Intelligence ( MI5 &amp; MI6 ) attempt expose terrorist plot conspiracy destroy innocent victim -because England ' involvement Iraq War.<br / ><br / >The scene different part London , England also spectacular.<br / ><br / >Dirty War must see ! ! !",positive
"may go film like assuredly not. college professor , David Norwell , suddenly get yen adoption. pretty much take first child offered , bad choice named Adam. turn Adam ' oar water , almost immediately , cause untold stress turmoil Dr. Norwell. sob story drolly played one problem another , centered around Adam ' inability seizures. Norwell wanted complicate life unknown factor like adoptive child never explained. Along way good doctor managed attract wifey share hell little one dishing out. Personally , think one beer short sixpack. Bypass yawner .",negative
"powerful. Although masterwork ' Next , would provide anthem like Baba ' reily Wont Get Fooled Again. film show group transition mod rocker one biggest live band 70 ' s.<br / ><br / >Daltrey show front-man , Entwistle steady ever. <br / ><br / >Moon great , check ongoing conversation drum tech , see playing "" side saddle "" whilst bass drum head replaced ! <br / ><br / >Townsend even look like ' enjoying occasionally ! <br / ><br / >Considering took stage 2am one crowd asleep ! <br / ><br / >There many band day could produce set tight difficult imagine band today producing concert 36 year time enjoyed much one .",positive
"filmmaker wanted make movie without story tell -- so. Really awful jumble unlikely/unexplained coincidence unidentifiable plot line , without character clear motivation.<br / ><br / >We get cliché snapshot instead characters. One particular diminutive beautiful crime bos , project overdone "" tough guy "" persona cast cartoonish shadow intimidation actual tough guy brought work her. Nothing much startling look film except one shot boy hit road one carry tiny suitcase ( , smallest complete American Tourister set ) bright , sky blue , without explanation apology. Otherwise ' standard visually -- one exception compelling shot beautiful bridge CT .",negative
"filmed movie long Island , grew up. brother girlfriend extra movie. Apparently party scene drinking beer , ( told colored water , tasted disgusting , hard keep swallowing , especially funnel scene ) . Yet none u ever heard movie released anywhere form. never came theater ( obviously ) , far knew , never released video , ' sure ' released DVD. Yet look like seen people , albeit probably few. must something. would absolutely love purchase brother , yet way find anywhere. anybody know anything when/where/how movie could purchased ? format would ?",positive
"' Burt Reynolds describes film , happens best ever. play Tom Sharky , vice detective ' trail international mobster ( Vittorio Gassman ) man ' financing next governor Georgia ( Earl Holliman ) . novel William Diehl , story complex guy ' running president. long movie feel like three hour instead two. filming downtown Atlanta Peachtree Plaza hotel set mood right story. Reynolds ' much laughing one compared comedy films. ' serious , especially beginning movie get demoted dope bust go wrong. time though , movie play like voyeuristic drama crime film Burt trying get close mobster ' woman. towards end film violence get cranked lead bang bang climax. like great jazz score DIRTY HARRY Lalo Schifrin , Sharky ' Machine feature excellent urban jazz soundtrack many guest star including Chet Baker , Julie London , Flora Purim &amp; Buddy De Franco , Manhattan Transfer , Doc Severinson , Sarah Vaughan Joe Williams. Al Capps handle score magic. movie become one best crime drama ever. Check out.<br / ><br / >Score , 8 10 Stars",positive
"Human Traffic view average weekend group friend , fly-on-the-wall view life ( mind ) show group friend relate other. many moment every one relate , Like skull party talking complete rubbish strangers. character people relate believable role play movie. situation situation found , film succeeds. topic sex drug handled superbly get way character relationship other. story film , criticism. film people. well written film , sound track die for. D.J ' Pete Tong put together superb selection track file go make one best film seen 1999. watching film felt like partying weekend. Fantastic Movie ! Jo Brand voice reality - Need say ! <br / ><br / >",positive
"early Biograph short much fun watch. second disc one D.W. Griffith ' "" Years Discovery "" DVD set ( highly recommended ) feature three excellent performance main lead , interesting see Henry B. Walthall ( Little Colonel , Birth Nation ) campy musician giving Countess eye ( thing ) .<br / ><br / >The Countess ' husband go berserk wife ' betrayal walled little room paramour. ' kind incredible ' hear wall going , hey , maybe wine something it. Mr. Johnson ( father silent player Raymond Hackett ) gesticulates wildly add melodrama , unexpectedly comical way. best moment come end. lady pass shock fear , realizes ' doomed , Henry pick instrument "" fan "" her. way unexpected strange way kind sexy , lost , laughed head off. expression face ! moment charmed Henry B. Walthall .",positive
"Baba - Rajinikanth never forget name life. movie caused downfall. released much hype crashed badly laid severe financial loss producer distributors. Rajinikanth personally repay loss incurred. Soon release , tried venturing politics failed miserably. bad movie horrible acting , bad-quality makeup pathetic screenplay. Throughout movie , Rajinikanth look like person suffering disease. ' one unfortunate soul saw Baba , first day first show theatre. audience bored left theatre intermission. Sorry , ' recommend one anyone .",negative
"Written Oliver Stone directed Brian De Palma , SCARFACE paint picture easily forgotten. Al Pacino turn stunning performance Tony Montana , Cuban refugee becomes powerful player drug world ruthlessly run self made kingdom crime Florida. gangster flick harsh , violent , loud , gross , unpleasant must hold record uttering word "" f -- k "" number times. Almost three hour long , yes get repulsive. stout hearted constitution keep seat cheering demise ruthless crime lord.<br / ><br / >Also playing interesting character Michelle Pfeiffer , Steven Bauer , Robert Loggia , Mary Elizabeth Mastrantonio , F. Murray Abraham Angel Salazar. Pacino prof one greatest generation. manages bring reality character leaf strong impression. movie everyone leave thinking walked away disaster. powerful enough ? Crime pay long !",positive
"First , CGI movie horrible. watched marathon bad movie SciFi channel. end owner park get killed , ' probably one worst example CGI even seen. Even Night Living Dead better animation.<br / ><br / >That said , movie almost plot. island particular ? Well , ' stated movie. , would people keep coming cat ' area ? Makes sense.<br / ><br / >One thing stood movie moderately good acting. could called "" B made TV movie "" movie , acting good. Parry Shen stood particular.<br / ><br / >If absolutely nothing Saturday , watch movie. may good memorable quote .",negative
"enjoyed it. go , said again. even bought movie DVD enjoyed couple times. Call old fashioned prefer movie like garbage like Die Hard 4 hold box office get critical acclaim old guy saving America. Van Damme move well guy age( 47 think ) , delivering kick reminds one Kickboxer. like old school action explosion , movie watch. one Van Damme ' best works.<br / ><br / >Van Damme Steven Seagal movie get released theatrically live never miss chance watch old school action star big screen .",positive
"waste talent. poor , semi-coherent , script cripple film. Rather unimaginative direction , too. faint echo _Fargo_ , ' come .",negative
"Although stray away book little , ' help love atmospheric music settings.<br / ><br / >The scene Bath be. Although watched many time notice background people scene , aside , like scene Hot Baths , men woman really bathe together like ? could see men perched around outside leering women. also seemed strange hat , perhaps style time. ballroom scene nice , dancing outfit looked beautiful. especially liked Catherine ' dress first ballroom scene.<br / ><br / >Northanger Abbey looked suitably imposing , enjoyed Bath scene better.<br / ><br / >Schlesinger give good exceptional performance Catherine Morland. Googie Withers give best performance Mrs Allen feel.<br / ><br / >Ugh Peter Firth Mr Tilney , talk load rubbish , clergyman , ' hard think love Catherine , book never really gave impression either.<br / ><br / >General Tilney played reasonably well Hardy , Stuart also give sort good performance Isabella. Ingrid Lacey give good performance Elinor Tilney. John Thorpe , well give impression seedy lustful man , perhaps character portrayed book , quite like it.<br / ><br / >I handle scene cut book adaptation , new scene character added usually annoys me. marchioness ! hate her. part Northanger story neither cartwheeling page boy.<br / ><br / >some script peculiar. Catherine asking Elinor Tilney Mothers death asks "" suppose saw body ? appear ? "" silly thing say ! Elinor ' calm response stupid too.<br / ><br / >anyway please tell agree disagree",positive
"Mario Lewis Competitive Enterprise Institute written definitive 120-page point-by-point , line-by-line refutation mendacious film , titled CONVENIENT LIE. website address debunking report , titled "" SKEPTIC ' GUIDE INCONVENIENT TRUTH "" found : www.cei.org. shorter 10-page version found : www.cei.org/pdf/5539.pdf read demolition , ' realize alleged "" global warming "" real dangerous Y2K scare 1999 , Gore also endorsed , pseudo-scientific film DAY TOMORROW , based book written alleged UFO abductee Whitley Strieber. James "" Amazing "" Randi psychic , Philip Klass UFOs , Gerald Posner JFK conspir-idiocy theory , Mario Lewis Al Gore ' movie whole "" global warming "" scam .",negative
"lovely little film introduction motion picture China. Captures amazement film ' first audience pretty much ' described worldwide , us actual Lumiere film actualities. ' agree people bad acting British fellow ' part - thought fine , Chinese lead really stole show. case , found smile face movie. People fear subtitle might note lot film English ( reason given subtitle well Chinese DVD ) .",positive
"Sigh. ' baffled see short like get attention assignment whatnot. saw film festival filmmaker got attention forgot immediately afterwards. mildly annoying see swiping Grinch Stole Christmas heart gag along narration , set design seen many time , whole weak Tim Burton-ish style , story go nowhere. got "" joke "" shooting crow 45 first time , alright?<br / ><br / >But guess ' really unacceptable even swipe basic concept comic book circa 1999 called LENORE , CUTE LITTLE DEAD GIRL Roman Dirge ! quick internet search reveal. mean , ? base Hollywood contract open door Canada filmmaker ? "" Give head shake "" Cherry might say .",negative
"Cute idea ... salesgirl Linda Smith ( Yolande Donlan ) inherits teeny tiny little county Lampidorra. country , ' even North America , made 49th state ... ( course , 48 state time , since made 1952 ... ) Linda travel country inherited , follow along try figure strange country even quirkier people. one point , sings song claim people Navajo , get ever-more sillier .... although Yolande Donlan ' heavy lipstick omni-present smile never get ruffled shmeared. song scattered through-out citizen sing welcome new princess. Filmed glorious British version technicolor , equivalent , big name Dirk Bogarde British subject Tony Craig , cheese vendor. Bogarde made big splash UK film industry serving war , even knighted QE II. Craig "" new princess "" keep bumping , adventure become intertwined Lampidorra ' financial problem worsen ... Fun little farce .... along line Marx Brothers film. Also note Donlan later married Val Guest , writer director little project , stayed married 50 year ! Guest better known writing directing sci-fi flick , UK &amp; US .",positive
"Back 1982 little film called MAKING LOVE shocked audience frank open depiction romantic love story happened two men.<br / ><br / >I waiting year good , old-fashioned romance two men ; LATTER DAYS more.<br / ><br / >Yes , soapy , melodramatic , cliché-ridden , quite corny. make wonderful. nothing like good romantic movie , movie romantic best sense word.<br / ><br / >As issue religion , sorry folk , thing happen happening gay people even now. Mormon church reject gay members. Gay people every religion faced harsh judgment rejection.<br / ><br / >I loved movie. perfect blend fantasy-romance grounded reality day-to-day life characters. could give ten star would. Good love story never go style ; great love story like LATTER DAYS unforgettable.<br / ><br / >It ' time !",positive
"concept Laurel &amp; Hardy time role chimney sweeper work surprisingly hilarious. guarantee funny situation silly antic , especially Stan Laurel course usual.<br / ><br / >The movie also subplot nutty professor working rejuvenation formula. ' really sound like logical mix story line incoherent plot line blend perfectly toward memorable ending. ' still bit weird funny nevertheless , work movie.<br / ><br / >The supporting cast movie surprising good. Sam Adams great stereotypical butler Lucien Littlefield go deliciously over-the-top nutty professor.<br / ><br / >The movie filled excellent timed hilarious constructed sequence , quite predictable become hilarious watch nevertheless thanks way executed. help make "" Dirty Work "" one better Laurel &amp; Hardy shorts.<br / ><br / >8/10",positive
"movie came huge disappointment. anime series ended relatively stupid plot twist rushed introduction pretty lame villain , expected Shamballa tie loose ends. Unfortunately , ' t. added plot hole resolved , confused clarified. animation voice acting great , idiotic plot , dull setting ( movie ' even take place dull WWII Earth rather Alchemy world ) , disappointing ending ( Ed useless rest day world alchemy , ditch Winry ? ) , altogether pretty lackluster. favor -- disregard last half anime well movie , read manga .",negative
"Maybe loved movie much part ' feeling dump ' lovely little fairytale. Whatever reason , thought pitch perfect. Great , intelligent story , beautiful effect , excellent acting ( especially De Niro , awesome ) . movie made happier ' while.<br / ><br / >It funny clever movie. running joke kingdom ' history prince savagery aftermath , way indulging magic effect witch dozen smart little touch kept enthralled. ' much make good ; ' elaborate , special-effects-laden movie story fairytale movie , yet incredible attention small things.<br / ><br / >I feel like going ahead watching .",positive
"surprised "" Forgiving Franklins "" generate buzz year Sundance Film Festival. time laughter screening saw loud could barely hear movie. movie excellent acting story really make one examine broader issue . know little issue like Religion , sex truth. Lots comedy ' seem rely old corny contrived situation , many leave thinking "" know ripped sitcom "" .This film take unique direction . really think Jay Floyd fantastic job tight budget film .",positive
"must issue plot outline wannabe filmmaker arriving Hollywood bus station. fill blank set story whatever hick town urban ghetto arrived. know exactly movie opening shot , four young boy playing grainy slow motion , accompanied voice narration. Next stop bus station must buy stock footage four young boy playing grainy slow motion. ' grown , ' easy spot writer/director among four. ' quiet , contemplative , long-haired one never seen without composition book tucked pants. mean superb writing talent ticket Hickville Hollywood. ' writing , directing talent display here. still ' figure one , ' hint : auteur character middle name. took hour figure twenty-something men supposed still high school. looked like prison apparently high school , warden turned principal. , poor , misunderstood rebel pound everyone movie pavement , murder pillage , powerless stand alcoholic father. hitting back , kid , like everyone else ? Numerous fist fight scene apparent purpose. Howlingly bad dialogue. Many scene badly focus. Cartoon character keep popping bit player extra , drawing unintentional laugh premiere audience. Overacting extreme. ' quite get self-important speech , slow-motion scene , listen overbearing music. clue ' supposed feel. Poor Marisa Ryan must racking lot frequent flier mileage travel around country working amateur regional films. biggest sin audience supposed feel sympathy kid gun old lady , run puppy chained tree , rob steal , complaining sad , sorry lives. could get hick town go college. Yeah , ' ticket. every twenty-something filmmaker belief life far important , interesting , world ' wait see onscreen ? movie autobiographical seems , auteur better looking shoulder policeman bearing fugitive warrant .",negative
"watched movie ' ! great respect Kris Kristofferson , thinking ? scale ? <br / ><br / >At least film ' title practice truth advertising , since people object routinely disappear throughout film , adding confusion. Kristofferson mention commentary even ' sure Genevieve Bujold ' character really existed. bode well viewer able follow story ! <br / ><br / >The "" making "" feature far interesting movie itself. explores difficulty cobbling together funding indie , even film shot.<br / ><br / >To ' credit , movie visually pleasing ' way look like movie made slightly 1M. bad money ' spent better project .",negative
"saw movie opening night. read user comment convinced go see ... must say , impressed. ' unimpressed feel need write comment spare people money.<br / ><br / >First "" Messengers "" predictable , much thriller. might scary someone 13 , really nothing me. climax laughable audience left movie ' resolution.<br / ><br / >Furthermore acting seemed little superficial. emotional argument family le convincing sub-par suspense scenes.<br / ><br / >If ' seen preview movie , ' seen best part strong understanding plot. movie worth seeing theater .",negative
